1.5605,-0.091654,93.889,3.88
1.2658,0.060526,84.808,3.88
1.4797,0.002288,98.722,57
0.69753,0.012322,81.383,57
0.84828,0.017044,80.175,14.8
0.57937,0.49398,86.713,14.8
-0.30711,0.2518,89.492,3.4
0.88604,-0.23879,84.301,3.4
1.2389,-0.28058,86.585,2.36
-0.68434,0.051469,79.028,2.36
-1.2544,0.058938,83.364,2.92
0.87548,0.016671,87.5,2.92
0.61005,0.60756,84.753,2.6
-0.65406,0.053426,89.806,2.6
1.1718,-0.0059295,94.614,39.24
-0.87342,-0.13762,92.188,39.24
1.3233,0.0099077,96.641,57.08
0.66945,-0.3368,89.129,57.08
1.9177,0.003193,101.94,39.92
0.54448,0.017839,94.206,39.92
2.0745,0.023361,98.989,6.2
0.054786,-0.13314,86.991,6.2
1.5953,0.02835,99.14,14.8
0.43674,-0.20292,90.198,14.8
1.8382,0.012641,98.935,16.36
0.13885,0.19581,87.086,16.36
1.8912,0.0042605,100.88,35.4
1.5797,0.0018334,88.122,35.4
1.2718,-0.01104,87.674,20.04
-0.26518,0.17487,94.589,20.04
1.7466,0.0077519,95.285,34.6
1.5777,0.0024106,88.272,34.6
1.6942,0.0046407,101.2,10.44
1.5342,0.01917,87.338,10.44
1.7879,0.018383,93.997,25.12
1.7934,0.015184,87.753,25.12
1.8925,-0.046773,96.59,5.64
1.8669,0.019254,86.007,5.64
0.14282,0.38035,101.11,56.8
2.0446,-0.0026017,84.584,56.8
0.27576,-0.25963,99.655,56.64
1.9352,0.0026849,85.395,56.64
1.9157,0.0040446,89.517,36.88
1.3733,-0.013252,97.816,36.88
1.645,0.018299,82.731,56.76
-0.14497,0.50623,88.98,56.76
-0.29886,-0.35323,96.224,56.6
1.4125,0.00051352,81.804,56.6
0.27522,-0.030903,94.531,13.4
1.4466,0.0079772,81.93,13.4
1.4572,0.083471,82.963,10.48
-1.8576,0.07673,90.426,10.48
1.2869,0.021994,81.269,7.44
-1.9969,0.011333,90.214,7.44
1.3386,0.068581,80.376,10.44
-0.88595,0.0020473,95.39,10.44
-1.0057,0.051628,93.884,4.12
1.5331,-0.00098417,81.844,4.12
1.4442,0.0029396,80.632,56.56
-0.71312,-0.0057067,94.787,56.56
-0.73912,-0.14099,94.072,56.88
1.3837,0.0010337,80.761,56.88
1.3934,0.0042524,80.805,57.04
-4.8198,0.0030988,95.391,57.04
-1.8235,0.0059355,81.341,56.96
-4.5011,0.0038362,105.47,56.96
-2.2218,0.022348,91.327,4.12
-1.082,0.31375,83.06,4.12
-2.2484,0.023139,95.348,5.92
-0.51071,-0.32646,85.973,5.92
-1.0016,-0.00049378,82.605,4.56
-1.0172,-0.094844,98.512,4.56
-1.1594,-0.042135,100.53,8.92
-1.0491,0.23237,81.259,8.92
-1.3449,0.011265,99.83,19.12
-1.154,-0.0025768,81.279,19.12
-1.8255,-0.00057735,97.169,15.04
-1.006,0.019691,79.026,15.04
-1.3559,0.0097613,98.613,11.28
-1.1363,0.0010596,82.749,11.28
-2.3681,0.045695,94.965,21.6
-1.002,0.048771,82.055,21.6
-1.6089,0.0057256,101.83,16.52
-1.0331,-0.024241,79.362,16.52
-1.8869,0.019246,100.58,14.8
-1.0773,-0.030862,81.751,14.8
-1.5787,0.039019,100.64,5.92
-0.84598,0.061023,80.422,5.92
-0.23392,0.58653,88.709,39.2
-1.4634,0.0070129,100.54,39.2
-1.2215,-0.008368,101.02,11.28
1.566,-0.0060135,85.582,11.28
1.605,-0.16067,81.245,2.8
-1.0597,-0.12086,102.96,2.8
-2.0878,0.026409,97.381,9.48
1.7988,0.05747,86.342,9.48
-0.97782,-0.059849,97.875,4.2
1.6923,-0.072041,85.672,4.2
1.722,0.012256,84.585,16.8
-1.2321,-0.018264,95.929,16.8
-1.2252,-0.021556,97.882,32.52
1.9033,0.015137,85.281,32.52
1.3002,0.0063455,99.978,53.76
1.7293,0.010008,82.324,53.76
-0.69435,0.09658,96.476,42.64
1.7564,0.0015047,84.696,42.64
-0.55385,0.23337,100.36,56.76
1.6517,-0.00096007,84.612,56.76
2.5905,0.0096486,104.71,57.32
1.8896,0.0024421,83.357,57.32
0.55183,0.061416,88.572,2.56
-1.2599,0.084711,85.822,2.56
-0.60565,0.025493,92.685,3.2
0.71392,0.085736,86.606,3.2
1.0094,-0.063173,87.675,9.28
-1.5032,-0.0080069,91.134,9.28
-0.9103,-0.31825,94.734,2.52
1.4524,0.029553,87.045,2.52
-0.83792,-0.0089507,94.923,4.88
1.2063,0.069938,87.8,4.88
0.14068,-0.34475,100.16,11.4
1.1668,-0.0052539,86.033,11.4
-0.099605,0.35285,84.069,3.2
0.014475,-0.11813,96.495,3.2
0.14353,-0.4165,88.983,13.2
0.93098,0.053647,80.615,13.2
0.19622,-0.36187,90.617,3.08
0.78346,0.029418,82.974,3.08
-1.1521,0.014557,87.802,4.96
0.85299,0.1569,83.909,4.96
-2.3201,0.029181,82.626,46.2
-0.73784,0.0066486,81.248,46.2
3.3743,0.0082758,98.194,4.36
-0.59969,0.1765,81.99,4.36
-0.6707,0.4552,86.885,6.32
-1.1466,0.064527,80.686,6.32
-0.22705,0.071694,87.119,4.12
0.17543,0.1969,89.918,4.12
-0.19114,0.1225,88.668,16.76
-0.44329,0.16284,82.091,16.76
-0.062655,0.060315,93.748,23
-0.42204,-0.0092852,83.306,23
0.50096,-0.19623,79.216,57
0.20356,-0.4671,86.754,57
-0.51774,0.14778,85.1,57.12
0.016143,-0.55449,88.024,57.12
-0.16346,0.15675,84.144,41.36
-0.66315,0.02248,82.306,41.36
2.315,0.0050929,99.913,52.8
-1.0718,0.020128,97.842,52.8
-1.0887,0.00088513,99.514,3.12
1.0585,0.03185,82.888,3.12
-1.1449,0.035132,100.45,2.88
0.47488,0.010244,85.071,2.88
0.44624,-0.12641,98.613,2.88
-0.77359,-0.057849,88.413,2.88
-0.70352,-0.014556,100.04,14.92
-0.91338,0.010911,89.116,14.92
-0.5625,0.13798,104.16,12.96
-0.99728,-0.010195,89.772,12.96
-2.2827,-0.0064321,95.727,15.24
-1.4137,0.066416,90.787,15.24
-2.9068,0.029197,96.285,9.76
-1.7294,0.025747,88.534,9.76
-1.6808,0.0051213,99.346,16.2
1.2233,0.0096647,83.474,16.2
-1.1013,-0.024073,98.891,5.88
-0.83369,0.010073,88.987,5.88
-1.5455,-0.037659,97.23,2.52
1.505,0.041665,80.793,2.52
-1.2573,0.13569,98.213,3.76
1.5104,-0.0010929,81.753,3.76
-2.0571,0.022335,98.471,10.08
1.5256,0.0069399,80.254,10.08
-4.6593,0.0036242,102.72,56.84
-3.3741,0.010876,89.703,56.84
-5.0121,0.0025251,98.098,56.6
4.0291,0.023716,82.427,56.6
3.6477,0.023398,84.287,57.2
-4.6275,0.0041835,98.256,57.2
2.3653,0.0061244,89.344,56.76
-4.7994,0.0064783,98.443,56.76
1.4075,0.078151,92.353,4.12
-4.691,0.098114,99.1,4.12
0.97693,-0.23556,89.626,3.6
-3.9021,-0.065208,100.81,3.6
-4.5667,0.023263,106.15,57.64
0.79848,-0.11636,94.131,57.64
1.2628,-0.044109,92.831,3.16
-4.8816,0.041387,105.8,3.16
1.6689,0.010236,92.634,2.8
-3.6513,-0.070845,101.82,2.8
-1.1516,0.0012828,94.77,8.28
-3.9883,0.034649,104.89,8.28
-1.2162,0.10589,93.143,3.6
-4.8737,0.094038,102.4,3.6
-1.0425,0.15388,93.71,3.8
-4.6384,-0.1469,100.16,3.8
-4.6221,0.029293,109.71,4.24
-0.91942,0.14374,95.543,4.24
-1.0236,-0.042768,94.004,4.32
-4.5752,-0.13292,106.45,4.32
0.42042,0.14145,83.864,34.72
1.6439,0.0028202,104.4,34.72
0.71614,0.0049527,80.914,39.12
0.88535,-0.00074867,94.761,39.12
0.92839,0.06408,81.966,4.08
1.3353,-0.07554,92.166,4.08
-0.54075,0.093238,84.27,4.76
1.5671,-0.012929,91.594,4.76
2.2418,0.0044018,93.717,5.08
-0.77342,0.16258,84.415,5.08
2.1285,0.014824,93.49,12.2
-0.6836,-0.0017554,82.833,12.2
-0.79135,0.06968,81.261,5.2
2.3427,0.011293,93.127,5.2
-1.2554,0.036966,94.99,6.72
2.1195,0.017513,88.743,6.72
1.8172,0.20983,85.057,3.52
-1.0786,0.039126,100.57,3.52
-0.8657,-0.026948,102.6,10.52
1.2327,0.02003,84.742,10.52
1.4485,0.048256,82.893,4.04
-1.1493,-0.10635,97.824,4.04
-0.78202,-0.36839,92.022,4.48
1.5081,0.21824,82.709,4.48
1.6841,-0.025595,82.129,8.64
-0.99992,-0.051113,95.746,8.64
1.5971,0.013445,81.197,3.8
-1.252,-0.26158,93.007,3.8
-1.0649,0.023065,95.111,9.28
1.8914,0.0042084,81.81,9.28
-1.3533,0.022365,89.879,37.12
-0.63537,0.019942,88.252,37.12
-0.88795,0.0018017,89.889,56.84
-0.81704,0.0079644,93.934,56.84
-0.87394,0.016232,90.231,27.88
-0.89666,-0.00011383,92.775,27.88
-0.77238,0.0026675,92.476,42.56
-1.4997,0.023464,87.139,42.56
-1.5614,-0.017199,88.452,3.4
-1.4166,0.26955,83.724,3.4
-1.5209,0.048788,88.764,5.8
-0.84979,0.0038407,88.919,5.8
-0.39606,-0.34478,77.417,3.64
0.24333,-0.2204,83.267,3.64
0.41912,-0.10348,84.218,3.16
-0.99992,-0.16053,82.595,3.16
0.22504,0.075315,83.702,3.28
-0.99328,-0.11665,81.755,3.28
-0.91646,0.0083617,86.236,37
-0.30155,-0.054994,90.845,37
-1.1327,0.022171,88.17,15.48
0.010019,0.033785,81.747,15.48
-0.95311,0.0061772,86.543,6.2
0.68314,-0.10346,86.574,6.2
-1.1881,0.076004,88.914,10.4
-1.7048,0.0025368,84.509,10.4
-1.3603,-0.0263,88.071,3.44
-1.6749,-0.063226,83.315,3.44
-1.56,-0.030065,80.522,3.28
-1.4147,-0.012797,88.11,3.28
-1.6485,-0.0012046,84.303,24.84
-0.84039,0.0013111,92.234,24.84
-3.3679,0.089313,85.074,3
-1.6966,0.23254,86.982,3
-1.766,0.057369,85.858,3.56
-1.3093,-0.027521,89.817,3.56
-1.621,0.20792,88.447,3
-1.6876,-0.03242,92.694,3
-3.8161,0.030349,83.57,56.84
-3.0546,0.0064524,95.836,56.84
-0.42638,-0.063371,95.701,56.76
-0.9714,0.0031757,82.231,56.76
-0.4667,-0.30648,77.058,23.6
-0.80001,0.013661,89.476,23.6
-0.93382,0.0080141,89.136,56.68
-1.0424,0.0036846,99.476,56.68
-0.7686,0.28065,94.576,3.4
-0.42248,0.8408,92.013,3.4
-1.0506,0.21252,95.892,3.56
0.035192,0.43169,95.058,3.56
-0.71963,0.019738,82.261,57
-0.15138,-0.012012,97.146,57
0.17822,-0.30792,99.02,4.12
-0.53456,-0.39101,91.154,4.12
-1.4136,-0.0045785,95.363,24.76
-0.64231,0.026803,82.573,24.76
-0.8724,-0.025343,96.282,8.88
1.6892,0.058858,79.96,8.88
1.7039,0.012574,105.15,20.52
0.78243,0.02583,92.084,20.52
0.20436,-0.23483,93.969,3.2
-0.072852,0.1415,90.929,3.2
0.13342,-0.0018999,87.931,56.92
0.54362,-0.02025,89.702,56.92
-0.25198,-0.036831,92.353,2.84
0.23309,0.17668,92.823,2.84
2.6867,0.0033902,107.88,61
-0.57684,-0.021971,95.605,61
-0.49082,0.066371,89.615,5.92
-1.0622,0.06316,84.768,5.92
-0.37172,0.0312,92.575,2.96
0.2521,0.0060347,100.02,2.96
